Prof_no,year,month,Longitude_[deg],Latitude_[deg],Temp_[°C],Depth_[m],Trad_QF,ML_QF
27180,2010.0,3.0,-145.1623,75.6894,-1.3958,10.88512,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3955,11.77569,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3956,13.85369,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3957,14.94215,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3954,15.93166,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.395,18.90015,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3951,19.79069,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.395,20.78018,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3948,21.76966,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3938,22.75913,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.393,23.7486,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3927,24.73807,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3453,25.82647,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.1592,26.81593,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.5836,27.80538,4,0
27180,2010.0,3.0,-145.1623,75.6894,-0.448,28.79482,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.4394,29.78426,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.419,30.67476,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.3743,31.56525,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.3281,32.55467,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.3123,33.5441,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.3202,34.53351,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.3371,35.62187,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.3152,36.61127,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.2611,37.60068,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.2051,38.59007,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.1526,39.57947,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.0887,40.56886,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.0512,41.55824,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.1013,42.54762,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.1026,43.53699,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.0133,44.52636,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.0331,45.61466,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.2249,46.60402,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.3272,47.59337,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.2779,48.48379,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.348,49.3742,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.3085,50.36354,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.1467,51.35288,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.0947,52.44114,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.1141,53.43047,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.1491,54.41979,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.1522,55.4091,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.1795,56.39842,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.2599,57.48665,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.3119,58.47595,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.3369,59.46525,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.3981,60.35561,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.4363,61.24597,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.4385,62.23526,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.4834,63.22453,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.5224,64.21381,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.5509,65.302,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.5345,66.29127,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.5181,67.28053,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.5517,68.26978,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.5561,69.35795,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.5222,70.3472,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.4808,71.23751,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.4384,72.12782,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.4792,73.11705,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.393,74.2052,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.4046,75.19442,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.4957,76.18364,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.5444,77.27177,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.5387,78.16206,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.5302,79.05234,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.5462,80.04153,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.5636,81.12964,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.5739,82.11883,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.586,83.10801,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.6238,84.09719,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.6304,85.08636,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.6191,86.17445,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.6214,87.16361,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.6348,88.15277,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.6505,89.04301,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.6652,89.93324,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.6911,90.92238,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.7304,91.91152,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.7486,92.90066,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.7489,93.9887,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.7572,94.97782,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.7688,95.96694,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.7885,96.95606,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.8071,97.94517,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.8366,98.93427,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.8611,100.0223,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.8893,101.0114,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.9121,102.0005,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.9338,102.8906,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.9537,103.7808,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.9905,104.7699,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.0138,105.759,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.072,106.8469,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.1088,107.836,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.1252,108.8251,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.1335,109.8141,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.1484,110.9021,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.1643,111.8911,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.1807,112.8802,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.1886,113.7703,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.1974,114.6604,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.2044,115.6494,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.2153,116.7374,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.2267,117.7264,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.24,118.7154,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.2508,119.8033,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.2629,120.7923,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.275,121.6824,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.2843,122.5725,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.2923,123.6604,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.2971,124.6493,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3039,125.6383,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3103,126.7262,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3178,127.6162,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3253,128.5063,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3323,129.4953,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3373,130.5831,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3442,131.5721,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3543,132.561,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3591,133.6488,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3653,134.6378,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3719,135.6267,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3767,136.5167,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3814,137.4068,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3881,138.3957,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3948,139.4835,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3992,140.4724,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4049,141.4613,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.413,142.5491,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4189,143.538,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4238,144.4279,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4288,145.3179,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4359,146.3068,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4413,147.3946,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4451,148.3834,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4503,149.3723,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4547,150.3612,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4587,151.4489,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4629,152.4377,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4674,153.4266,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4705,154.3165,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4729,155.2065,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4762,156.1953,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4792,157.283,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4835,158.2718,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4875,159.2607,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4898,160.3483,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.492,161.3371,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4954,162.3259,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4989,163.2159,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5038,164.1058,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5075,165.0946,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5104,166.1822,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5132,167.171,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5154,168.1598,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5179,169.2474,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5221,170.2362,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5272,171.126,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5317,172.0159,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5351,173.1035,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5377,174.0923,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5411,175.081,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5416,176.1686,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5473,177.1573,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5557,178.0472,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5562,178.937,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5567,179.9258,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.557,181.0133,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5544,182.002,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5534,182.9907,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5517,184.0783,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5519,184.9681,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5525,185.8579,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5516,186.8466,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5513,187.9342,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5497,188.9228,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5483,190.0104,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5467,190.999,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5452,191.8888,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.544,192.7786,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5417,193.8661,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5386,194.8548,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5375,195.8434,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5343,196.9309,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.53,197.8206,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5245,198.7104,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5216,199.699,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5225,200.7865,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5146,201.7751,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5103,202.7637,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5136,203.8512,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.5064,204.8398,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4989,205.8284,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4948,206.7181,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4828,207.6078,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4834,208.6952,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4765,209.6838,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4638,210.6724,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4522,211.7598,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4398,212.6495,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4269,213.5392,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.4124,214.5277,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.391,215.6151,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3632,216.6037,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3517,217.691,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3388,218.5807,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3219,219.4704,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3176,220.5578,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.3103,221.5463,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.2958,222.6336,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.28,223.6221,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.2635,224.5118,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.2483,225.4014,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.2329,226.3899,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.2203,227.4772,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.2194,228.4657,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.2272,229.553,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.2281,230.5415,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.2157,231.4311,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.205,232.3207,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.1906,233.408,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.1744,234.3965,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.1746,235.4838,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.1659,236.4722,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.147,237.3618,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.1687,238.2514,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.1676,239.3387,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.1519,240.3271,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.1538,241.4144,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.1566,242.4028,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.1508,243.2923,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.1347,244.1819,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.1205,245.2691,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.1063,246.2575,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.0798,247.3448,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.0425,248.2343,0,0
27180,2010.0,3.0,-145.1623,75.6894,-1.0139,249.1238,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.9903,250.2111,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.9676,251.1994,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.9514,252.2866,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.9293,253.1761,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.9177,254.0657,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.8911,255.1529,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.8727,256.1412,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.8753,257.2284,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.8693,258.1179,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.8536,259.0074,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.8331,260.0945,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.8141,261.1817,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.7969,262.17,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.7762,263.0595,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.7561,264.0478,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.739,265.0361,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.7124,266.1232,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.7033,267.0127,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.6808,267.9021,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.6641,268.9893,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.6417,269.9775,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.6321,271.0646,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.6144,271.9541,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.608,272.8435,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.5896,273.8318,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.5615,274.9189,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.5472,275.9071,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.5237,276.9942,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.5147,277.8836,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.4964,278.773,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.4753,279.8601,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.4503,280.9471,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.4376,281.8365,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.4147,282.7259,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.4045,283.8129,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.3731,284.8011,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.3577,285.8882,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.3213,286.7776,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.3028,287.6669,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.2784,288.6551,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.2699,289.7421,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.2427,290.7303,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.2378,291.8173,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.2068,292.7066,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.1982,293.596,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.1718,294.683,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.1676,295.6711,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.1413,296.7581,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.1278,297.6474,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.128,298.5367,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.1049,299.6237,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.085,300.6118,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.0754,301.6988,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.0571,302.5881,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.04,303.4774,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.0362,304.5643,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.0116,305.5524,0,0
27180,2010.0,3.0,-145.1623,75.6894,-0.0024,306.6393,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.0124,307.5286,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.0335,308.4179,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.0361,309.5048,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.0662,310.5917,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.082,311.481,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.1094,312.3702,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.1237,313.3583,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.1234,314.4452,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.1452,315.532,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.1727,316.4213,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.1768,317.3105,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.1908,318.2986,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.2263,319.3854,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.2264,320.4723,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.2418,321.3615,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.2714,322.2507,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.3032,323.3375,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.3084,324.3255,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.3086,325.4124,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.3084,326.3016,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.3083,327.1908,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.3181,328.2776,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.344,329.2656,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.3646,330.3523,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.3647,331.2415,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.3653,333.2175,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.3746,334.3042,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.3883,335.1934,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.3958,336.0826,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.427,337.1693,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.4433,338.1573,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.4436,339.244,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.4497,341.0223,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.4788,342.109,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.506,343.097,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.5346,344.1837,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.5353,345.0728,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.5358,345.9619,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.5357,347.0486,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.5567,348.0365,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.5698,349.1232,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.5818,350.0123,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.5969,350.9014,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.614,351.9881,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.6142,353.0748,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.6208,353.9638,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.6293,354.8529,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.6291,355.9396,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.6363,356.9274,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.6437,358.0141,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.6595,358.9031,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.6715,359.7922,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.6717,360.8788,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.6715,361.9655,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.6718,362.8545,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.6717,363.7435,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.672,364.8301,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.6721,365.818,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.677,366.8058,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.6902,367.6948,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.7025,368.7814,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.7177,369.7692,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.7178,370.8558,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.7179,373.7203,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.718,374.8069,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.7181,377.6714,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.7182,378.6592,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.7183,381.6224,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.7185,382.6101,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.7345,383.6966,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.7499,384.5856,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.7501,386.561,0,0
27180,2010.0,3.0,-145.1623,75.6894,0.75,387.6475,0,0
